codec,uncompressed_size,compressed_size,compression_time_s,compression_max_RSS_kB,decompression_time_s,decompression_max_RSS_kB,filename,test_set,compression_speed_MiB/s,decompression_speed_MiB/s,compression_rank,compression_speed_rank,decompression_speed_rank
rans1,5321916,594641,0.16,3512,0.26,5156,01_ERR17431.aln.sort.dupmark.rg.11.bam.cram_rawstreams.DS_NS,1,31.7210912704467,2.18113018916203,3,1,5
gabac,5321916,506688,0.41,120636,0.8,114804,01_ERR17431.aln.sort.dupmark.rg.11.bam.cram_rawstreams.DS_NS,1,12.3789624470036,0.604019165039062,1,4,7
gzip,209715200,406871,2.14,1700,2.93,1640,01_ERR17431.aln.sort.dupmark.rg.11.bam.cram_rawstreams.DS_PGZ.cropped,1,93.4579439252336,0.132430861020657,4,1,3
bzip2,209715200,21540,67.36,9644,3.33,5612,01_ERR17431.aln.sort.dupmark.rg.11.bam.cram_rawstreams.DS_PGZ.cropped,1,2.96912114014251,0.006168812244862,2,6,5
xz,209715200,30660,14.99,691228,2.47,67752,01_ERR17431.aln.sort.dupmark.rg.11.bam.cram_rawstreams.DS_PGZ.cropped,1,13.3422281521014,0.011837916818225,3,5,4
rans0,209715200,101604000,4.06,4524,4.15,4812,01_ERR17431.aln.sort.dupmark.rg.11.bam.cram_rawstreams.DS_PGZ.cropped,1,49.2610837438423,23.3487048781061,6,3,1
rans1,209715200,3308400,3.24,3788,4.22,5396,01_ERR17431.aln.sort.dupmark.rg.11.bam.cram_rawstreams.DS_PGZ.cropped,1,61.7283950617283,0.747662584928539,5,2,2
gabac,209715200,49,12.21,1848168,13.79,2102928,01_ERR17431.aln.sort.dupmark.rg.11.bam.cram_rawstreams.DS_PGZ.cropped,1,16.3800163800163,3.39E-06,1,4,6
gzip,51186400,22634332,20.74,1760,1.33,1604,02_NA12878_S1.chr11.bam.cram_rawstreams.DS_AP,2,2.35367189148008,16.2299105995579,5,5,1
bzip2,51186400,22736079,6.71,9804,4.96,7004,02_NA12878_S1.chr11.bam.cram_rawstreams.DS_AP,2,7.27498584639297,4.37153520122651,6,4,3
xz,51186400,20899016,58.58,520144,9.32,52836,02_NA12878_S1.chr11.bam.cram_rawstreams.DS_AP,2,0.833307528666727,2.13850373362266,4,6,7
rans0,51186400,19219221,1.27,4412,1.73,4524,02_NA12878_S1.chr11.bam.cram_rawstreams.DS_AP,2,38.4371299443282,10.5947268491535,1,1,2
rans1,51186400,19239166,2.18,4840,5.55,5816,02_NA12878_S1.chr11.bam.cram_rawstreams.DS_AP,2,22.3922729492187,3.30592765464439,2,2,6
gabac,51186400,19437103,4.34,805344,4.64,824040,02_NA12878_S1.chr11.bam.cram_rawstreams.DS_AP,2,11.2477315735707,3.99497110268165,3,3,5
gzip,31950349,435497,1.08,1776,0.45,1700,02_NA12878_S1.chr11.bam.cram_rawstreams.DS_X0C,2,28.2131733717741,0.922938452826605,4,5,2
bzip2,31950349,326612,0.67,9864,0.45,6008,02_NA12878_S1.chr11.bam.cram_rawstreams.DS_X0C,2,45.4779511067404,0.692181057400173,1,4,5
xz,31950349,351984,3.08,351548,0.39,35268,02_NA12878_S1.chr11.bam.cram_rawstreams.DS_X0C,2,9.89293092257016,0.86071307842548,3,6,4
rans0,31950349,1199093,0.43,3860,0.57,4460,02_NA12878_S1.chr11.bam.cram_rawstreams.DS_X0C,2,70.8609935849211,2.00621788961845,6,1,1
rans1,31950349,604911,0.53,4220,0.64,5128,02_NA12878_S1.chr11.bam.cram_rawstreams.DS_X0C,2,57.4909947953134,0.901387631893158,5,3,3
gabac,31950349,342322,0.44,286060,0.73,306144,02_NA12878_S1.chr11.bam.cram_rawstreams.DS_X0C,2,69.2505164579911,0.447210547042219,2,2,7
gzip,46004543,6340310,113.91,1688,0.72,1604,02_NA12878_S1.chr11.bam.cram_rawstreams.DS_XTA,2,0.385158029120419,8.39804278479682,6,6,1
bzip2,46004543,6245533,3.82,10528,1.94,6848,02_NA12878_S1.chr11.bam.cram_rawstreams.DS_XTA,2,11.4851704442688,3.07020846101426,5,4,5
xz,46004543,5464112,77.77,473872,0.82,47132,02_NA12878_S1.chr11.bam.cram_rawstreams.DS_XTA,2,0.56414235691278,6.35485765410632,3,5,2
rans0,46004543,5713862,0.84,3872,0.94,4244,02_NA12878_S1.chr11.bam.cram_rawstreams.DS_XTA,2,52.2301798775082,5.79698237966983,4,1,3
rans1,46004543,5010683,0.94,3780,1.02,5500,02_NA12878_S1.chr11.bam.cram_rawstreams.DS_XTA,2,46.6737777628797,4.68486243603276,2,2,4
gabac,46004543,5008656,3.29,891264,2.55,894680,02_NA12878_S1.chr11.bam.cram_rawstreams.DS_XTA,2,13.3353650751084,1.87318689682904,1,3,7
gzip,209715200,32498612,36.9,1796,3.2,1624,01_ERR17431.aln.sort.dupmark.rg.11.bam.cram_rawstreams.DS_XAZ.cropped,1,5.420054200542,9.68534111976623,3,4,3
bzip2,209715200,28938049,26.86,10288,7.66,7044,01_ERR17431.aln.sort.dupmark.rg.11.bam.cram_rawstreams.DS_XAZ.cropped,1,7.44601638123603,3.60280340707644,2,3,6
xz,209715200,23592532,140.65,691424,4.52,67820,01_ERR17431.aln.sort.dupmark.rg.11.bam.cram_rawstreams.DS_XAZ.cropped,1,1.4219694276573,4.97778580252048,1,5,4
rans0,209715200,100059836,4.46,4480,4.86,4796,01_ERR17431.aln.sort.dupmark.rg.11.bam.cram_rawstreams.DS_XAZ.cropped,1,44.8430493273542,19.6346698965064,6,1,1
rans1,209715200,71973007,5.2,4484,5.49,5868,01_ERR17431.aln.sort.dupmark.rg.11.bam.cram_rawstreams.DS_XAZ.cropped,1,38.4615384615384,12.5025151640122,5,2,2
gabac,209715200,37209932,293.08,2055880,11.7,2469724,01_ERR17431.aln.sort.dupmark.rg.11.bam.cram_rawstreams.DS_XAZ.cropped,1,0.682407533779173,3.03300482595068,4,6,7
gzip,540887,53270,0.23,1748,0.01,1648,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditACGT_U_NVec,1,2.24273930425229,5.08022308349609,5,4,2
bzip2,540887,43820,0.02,2804,0.02,3920,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditACGT_U_NVec,1,25.7915019989013,2.08950042724609,2,2,5
xz,540887,47560,0.35,73724,0.02,2688,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditACGT_U_NVec,1,1.47380011422293,2.26783752441406,4,5,3
rans0,540887,55196,0.01,1984,0.01,2212,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditACGT_U_NVec,1,51.5830039978027,5.26390075683593,6,1,1
rans1,540887,45315,0.02,3132,0.02,2988,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditACGT_U_NVec,1,25.7915019989013,2.16078758239746,3,2,4
gabac,540887,42782,0.06,23136,0.06,23220,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditACGT_U_NVec,1,8.59716733296712,0.680001576741536,1,3,7
gzip,3799679,3313577,0.25,1716,0.1,1608,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditACGT_U_SeqVec,1,14.4946250915527,31.6007328033447,2,3,1
bzip2,3799679,3403271,0.71,9792,0.4,6720,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditACGT_U_SeqVec,1,5.10374122941997,8.11403036117553,3,4,5
xz,3799679,3257396,1.2,102488,0.37,7456,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditACGT_U_SeqVec,1,3.01971356074015,8.39593217179581,1,5,4
rans0,3799679,3622948,0.22,4752,0.14,5076,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditACGT_U_SeqVec,1,16.4711648767644,24.6793746948242,5,2,2
rans1,3799679,3645020,0.19,5928,0.16,6608,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditACGT_U_SeqVec,1,19.0718751204641,21.7260122299194,6,1,3
gabac,3799679,3413162,5.3,113356,0.64,119228,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditACGT_U_SeqVec,1,0.683708730733619,5.08600771427154,4,6,6
gzip,31928477,400591,1.19,1756,0.5,1616,02_NA12878_S1.chr11.sam.deez_rawstreams.TagX0j,2,25.5877046024098,0.764066696166992,4,5,2
bzip2,31928477,302182,0.96,9964,0.48,5976,02_NA12878_S1.chr11.sam.deez_rawstreams.TagX0j,2,31.7180921634038,0.600381692250569,1,3,4
xz,31928477,330760,7.42,348860,0.7,33384,02_NA12878_S1.chr11.sam.deez_rawstreams.TagX0j,2,4.10368847397138,0.450624738420758,3,6,5
rans0,31928477,984769,0.58,3772,0.67,4488,02_NA12878_S1.chr11.sam.deez_rawstreams.TagX0j,2,52.4989111670132,1.40171478043741,6,1,1
rans1,31928477,500255,0.64,3560,0.77,5012,02_NA12878_S1.chr11.sam.deez_rawstreams.TagX0j,2,47.5771382451057,0.619584863836115,5,2,3
gabac,31928477,319818,0.99,285792,1.16,305196,02_NA12878_S1.chr11.sam.deez_rawstreams.TagX0j,2,30.7569378554218,0.262932941831391,2,4,7
gzip,46004543,2421277,10.47,1760,0.63,1624,02_NA12878_S1.chr11.sam.deez_rawstreams.TagXGj,2,4.19038692427,3.66525347270662,6,5,1
bzip2,46004543,2033654,1.24,9696,1.02,6744,02_NA12878_S1.chr11.sam.deez_rawstreams.TagXGj,2,35.3817347557314,1.90141528260474,3,3,4
xz,46004543,2334000,31.13,475464,0.81,47132,02_NA12878_S1.chr11.sam.deez_rawstreams.TagXGj,2,1.40935917433687,2.74799488208912,5,6,2
rans0,46004543,2159887,0.78,3616,1.05,4156,02_NA12878_S1.chr11.sam.deez_rawstreams.TagXGj,2,56.2478860219319,1.96174167451404,4,1,3
rans1,46004543,1782439,1.1,3772,1.13,5432,02_NA12878_S1.chr11.sam.deez_rawstreams.TagXGj,2,39.8848646337335,1.50430645562906,2,2,5
gabac,46004543,1724255,5.32,724544,7.13,726096,02_NA12878_S1.chr11.sam.deez_rawstreams.TagXGj,2,8.24687050697498,0.230628009598184,1,4,6
gzip,12897850,10737915,3.52,1716,0.35,1608,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditACGT_SeqVec,1,3.4944171255285,29.258496420724,4,5,1
bzip2,12897850,11190473,2.17,9912,1.25,6732,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditACGT_SeqVec,1,5.66836326353011,8.53765335083007,6,4,5
xz,12897850,10287316,5.84,184240,0.96,15996,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditACGT_SeqVec,1,2.10622402086649,10.2195302645365,1,6,4
rans0,12897850,10636759,0.41,4832,0.36,5312,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditACGT_SeqVec,1,30.000849467952,28.1777885225084,3,1,2
rans1,12897850,10865200,0.58,5860,0.49,6476,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditACGT_SeqVec,1,21.2074970376902,21.1466575155452,5,2,3
gabac,12897850,10620348,1.99,254612,1.77,247524,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditACGT_SeqVec,1,6.18107953862329,5.72223340050648,2,3,6
gzip,209715200,26384834,211.01,1744,3.07,1616,02_NA12878_S1.chr11.sam.deez_rawstreams.readNameIndex.cropped,2,0.947822378086346,8.19626662164247,4,5,2
bzip2,209715200,21939213,56.09,10700,9.13,7036,02_NA12878_S1.chr11.sam.deez_rawstreams.readNameIndex.cropped,2,3.56569798538063,2.29166089378599,3,3,7
xz,209715200,21185800,422.98,691504,4.29,67808,02_NA12878_S1.chr11.sam.deez_rawstreams.readNameIndex.cropped,2,0.472835595063596,4.70963947144977,2,6,3
rans0,209715200,82754915,5.57,4260,5.41,4880,02_NA12878_S1.chr11.sam.deez_rawstreams.readNameIndex.cropped,2,35.9066427289048,14.5880290188322,6,2,1
rans1,209715200,18326004,4.88,3836,5.65,5580,02_NA12878_S1.chr11.sam.deez_rawstreams.readNameIndex.cropped,2,40.983606557377,3.09328129861207,1,1,6
gabac,209715200,28310719,124.17,687644,7.28,823232,02_NA12878_S1.chr11.sam.deez_rawstreams.readNameIndex.cropped,2,1.61069501489892,3.70868208644154,5,4,5
gzip,67465626,48689144,17.14,1852,1.5,1624,02_NA12878_S1.chr11.sam.deez_rawstreams.pairedTlen,2,3.75380599512658,30.9557240804036,5,4,1
bzip2,67465626,45027344,13.57,10728,5.56,7052,02_NA12878_S1.chr11.sam.deez_rawstreams.pairedTlen,2,4.74135849347603,7.7232772497822,2,3,4
xz,67465626,42982236,57.3,659424,5.86,67796,02_NA12878_S1.chr11.sam.deez_rawstreams.pairedTlen,2,1.1228662261164,6.99506050083824,1,5,5
rans0,67465626,55574198,2.94,4704,1.94,4932,02_NA12878_S1.chr11.sam.deez_rawstreams.pairedTlen,2,21.8844335906359,27.3194254059152,6,1,2
rans1,67465626,48068282,2.95,5992,2.64,6272,02_NA12878_S1.chr11.sam.deez_rawstreams.pairedTlen,2,21.8102490699897,17.3641992337775,4,2,3
gabac,67465626,46206328,326.33,1351624,23,1640640,02_NA12878_S1.chr11.sam.deez_rawstreams.pairedTlen,2,0.197163101021878,1.91590383778447,3,6,6
gzip,46004543,6340310,120.62,1772,0.68,1552,02_NA12878_S1.chr11.sam.deez_rawstreams.TagXTA,2,0.363731977260047,8.89204530154957,6,6,1
bzip2,46004543,6245533,4.46,9796,2.23,6840,02_NA12878_S1.chr11.sam.deez_rawstreams.TagXTA,2,9.83707423701949,2.67094368357294,5,4,5
xz,46004543,5464112,101.04,473796,0.98,48316,02_NA12878_S1.chr11.sam.deez_rawstreams.TagXTA,2,0.434217647437717,5.31732987384406,3,5,2
rans0,46004543,5713862,0.9,3948,1.06,4216,02_NA12878_S1.chr11.sam.deez_rawstreams.TagXTA,2,48.7481678856743,5.1407202234808,4,1,3
rans1,46004543,5010683,1.22,3704,1.08,5540,02_NA12878_S1.chr11.sam.deez_rawstreams.TagXTA,2,35.9617631943499,4.4245923006976,2,2,4
gabac,46004543,5008656,4.36,889988,3.12,895540,02_NA12878_S1.chr11.sam.deez_rawstreams.TagXTA,2,10.0626952057584,1.53097005990835,1,3,6
gzip,3235715,2084018,1.78,1720,0.1,1700,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditACGT_NVec,1,1.733605781298,19.8747444152832,6,6,1
bzip2,3235715,2073982,0.43,9628,0.31,6816,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditACGT_NVec,1,7.17632160630337,6.38033343899634,5,3,5
xz,3235715,1980404,1.58,97224,0.21,5992,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditACGT_NVec,1,1.95304955108256,8.99362109956287,3,5,4
rans0,3235715,2006710,0.13,4720,0.12,4696,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditACGT_NVec,1,23.7370637746957,15.9478982289632,4,1,2
rans1,3235715,1864473,0.15,5848,0.14,6096,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditACGT_NVec,1,20.5721219380696,12.7007143838064,1,2,3
gabac,3235715,1959989,0.48,88500,0.47,92320,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditACGT_NVec,1,6.42878810564676,3.97700248880589,2,4,6
gzip,51186215,11396252,78.03,1692,0.88,1684,02_NA12878_S1.chr11.sam.deez_rawstreams.MappingQual,2,0.625592446489149,12.350355495106,5,5,1
bzip2,51186215,11031585,5.07,10720,3.62,6952,02_NA12878_S1.chr11.sam.deez_rawstreams.MappingQual,2,9.62820090720874,2.90622632147857,4,3,5
xz,51186215,10019224,104.33,518204,2.1,52200,02_NA12878_S1.chr11.sam.deez_rawstreams.MappingQual,2,0.467890142811735,4.55003647577194,3,6,4
rans0,51186215,11650484,1.29,4136,1.34,4468,02_NA12878_S1.chr11.sam.deez_rawstreams.MappingQual,2,37.8410686818204,8.29161743619548,6,1,2
rans1,51186215,9892240,1.43,4168,1.63,5628,02_NA12878_S1.chr11.sam.deez_rawstreams.MappingQual,2,34.1363486710128,5.78771485872795,2,2,3
gabac,51186215,9374062,24.33,930080,25.14,939072,02_NA12878_S1.chr11.sam.deez_rawstreams.MappingQual,2,2.00636985612611,0.355600722744622,1,4,7
gzip,94778876,1114121,5.46,1688,1.37,1624,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.pairedChr,1,16.5546116811451,0.775553710269231,5,5,2
bzip2,94778876,891140,1.18,9624,1.38,6524,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.pairedChr,1,76.6001523551294,0.615838645161062,1,1,4
xz,94778876,1036368,9.87,685220,1.17,67840,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.pairedChr,1,9.15787029169734,0.844750037560096,4,6,1
rans0,94778876,1346087,1.26,3948,1.71,4332,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.pairedChr,1,71.7366506182958,0.750718479268035,6,2,3
rans1,94778876,984338,1.56,3692,2.68,5364,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.pairedChr,1,57.9411408840081,0.350275324351751,3,3,7
gabac,94778876,906335,1.97,838336,2.43,1097340,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.pairedChr,1,45.8823247609404,0.355698934798378,2,4,6
gzip,46004543,9771825,89.59,1744,0.76,1552,02_NA12878_S1.chr11.sam.deez_rawstreams.TagAMj,2,0.489712591774829,12.2620243775217,6,6,1
bzip2,46004543,9743522,4.39,9848,2.69,6996,02_NA12878_S1.chr11.sam.deez_rawstreams.TagAMj,2,9.99392963487629,3.45432962183615,5,3,5
xz,46004543,8728180,77.26,472836,1.54,47136,02_NA12878_S1.chr11.sam.deez_rawstreams.TagAMj,2,0.567866309825355,5.40509162011084,4,5,4
rans0,46004543,8450998,1.11,4004,1.2,4312,02_NA12878_S1.chr11.sam.deez_rawstreams.TagAMj,2,39.5255415289251,6.71624978383382,3,2,2
rans1,46004543,7926372,1.01,4080,1.36,5680,02_NA12878_S1.chr11.sam.deez_rawstreams.TagAMj,2,43.438961482284,5.5582186755012,2,1,3
gabac,46004543,7850112,15.55,889652,12.1,896776,02_NA12878_S1.chr11.sam.deez_rawstreams.TagAMj,2,2.82143736958887,0.618714892174586,1,4,7
gzip,16958392,1880286,14.42,1748,0.26,1616,02_NA12878_S1.chr11.sam.deez_rawstreams.EditXlen,2,1.12155221206305,6.89684794499323,6,5,1
bzip2,16958392,1689952,0.98,9712,0.59,6792,02_NA12878_S1.chr11.sam.deez_rawstreams.EditXlen,2,16.5028396917849,2.73163359043961,5,3,4
xz,16958392,1622624,22.41,217276,0.5,18764,02_NA12878_S1.chr11.sam.deez_rawstreams.EditXlen,2,0.721677059256993,3.09490966796875,4,6,3
rans0,16958392,1541141,0.27,3656,0.38,4216,02_NA12878_S1.chr11.sam.deez_rawstreams.EditXlen,2,59.8991959183304,3.86775418331748,3,1,2
rans1,16958392,1453662,0.42,3820,0.51,5472,02_NA12878_S1.chr11.sam.deez_rawstreams.EditXlen,2,38.5066259474981,2.71827473359949,2,2,5
gabac,16958392,1398783,9.38,432356,5.78,401272,02_NA12878_S1.chr11.sam.deez_rawstreams.EditXlen,2,1.72417728123126,0.230792979468111,1,4,6
gzip,3161681,339172,1.25,1780,0.06,1596,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditACGT_IS_NVec,1,2.4121711730957,5.39099375406901,5,5,1
bzip2,3161681,286921,0.12,9040,0.1,5964,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditACGT_IS_NVec,1,25.1267830530802,2.73629188537597,2,3,5
xz,3161681,301344,1.65,98132,0.09,6272,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditACGT_IS_NVec,1,1.82740240386038,3.19315592447916,4,6,3
rans0,3161681,349281,0.09,3040,0.09,3540,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditACGT_IS_NVec,1,33.5023774041069,3.70111465454101,6,1,2
rans1,3161681,294118,0.1,4008,0.1,4952,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditACGT_IS_NVec,1,30.1521396636962,2.80492782592773,3,2,4
gabac,3161681,267830,0.25,88568,0.23,89460,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditACGT_IS_NVec,1,12.0608558654785,1.11053300940472,1,4,7
gzip,6079110,1732922,1.13,1772,0.13,1644,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.TagSAZ,1,5.13052307398973,12.7126400287334,3,4,2
bzip2,6079110,1308741,0.82,9660,0.28,6828,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.TagSAZ,1,7.07011106537609,4.45754528045654,1,3,5
xz,6079110,1329944,4.84,123740,0.23,9516,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.TagSAZ,1,1.19782873421661,5.51449319590692,2,5,4
rans0,6079110,2965252,0.16,4612,0.17,4564,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.TagSAZ,1,36.2343192100524,16.6346157298368,6,1,1
rans1,6079110,2390861,0.2,4412,0.21,5772,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.TagSAZ,1,28.9874553680419,10.8576320466541,5,2,3
gabac,6079110,2085855,11.82,92136,0.53,108956,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.TagSAZ,1,0.490481478308663,3.7532572476369,4,6,6
gzip,47292688,2634845,14.03,1784,0.66,1628,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditXlen,1,3.21467012825474,3.80724849122943,6,5,1
bzip2,47292688,2216338,1.11,10204,0.9,6816,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditXlen,1,40.6322719814541,2.34851625230577,4,3,3
xz,47292688,2533044,25.03,485688,0.72,49136,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditXlen,1,1.80191058327663,3.35513750712076,5,6,2
rans0,47292688,1945762,0.83,3660,0.94,4136,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditXlen,1,54.3395444571253,1.97406728216942,3,1,4
rans1,47292688,1934322,0.95,3848,1.05,5452,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditXlen,1,47.4756019993832,1.75686972481863,2,2,5
gabac,47292688,1897465,2.54,900872,2.33,903196,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditXlen,1,17.7566227950449,0.77663675398274,1,4,6
gzip,94759522,35286214,51.3,1776,1.78,1712,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.TagXSj,1,1.76159302858348,18.905368547761,5,5,2
bzip2,94759522,30615717,8.08,10288,6.06,6996,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.TagXSj,1,11.1843715799917,4.81805659756802,3,3,5
xz,94759522,29659240,119.16,685576,3.49,67724,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.TagXSj,1,0.758389747955127,8.10465771694237,2,6,4
rans0,94759522,53981986,2.27,4732,2.21,5056,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.TagXSj,1,39.8104503816444,23.2946758356569,6,1,1
rans1,94759522,29410351,2.37,4848,2.65,5748,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.TagXSj,1,38.1306845427565,10.584111843469,1,2,3
gabac,94759522,32510029,10.19,1795112,12.83,1860044,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.TagXSj,1,8.86847128227016,2.41652218884819,4,4,7
gzip,185117189,25496970,288.32,1688,2.6,1592,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.readNameIndex,1,0.612311004004653,9.35223285968487,5,5,2
bzip2,185117189,24995929,35.18,10644,7.91,6968,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.readNameIndex,1,5.01823503907395,3.01365050594363,4,3,5
xz,185117189,21552436,293.41,691564,3.39,67908,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.readNameIndex,1,0.601688792729019,6.06312822099983,3,6,3
rans0,185117189,48368373,3.51,4128,3.9,4544,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.readNameIndex,1,50.2967261181258,11.8276089888352,6,2,1
rans1,185117189,19022307,3.39,3832,4.26,5484,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.readNameIndex,1,52.0771412019532,4.25847080391897,1,1,4
gabac,185117189,20320158,42.87,3549016,54.75,3601292,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.readNameIndex,1,4.11806644913976,0.353950918537296,2,4,7
gzip,4186143,2834536,0.42,1748,0.12,1644,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditHSlen,1,9.50527872358049,22.5268681844075,3,3,1
bzip2,4186143,2899404,0.51,9832,0.42,6880,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditHSlen,1,7.82787659588982,6.58354078020368,5,4,5
xz,4186143,2701532,1.69,105976,0.32,8372,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditHSlen,1,2.36225861769456,8.05119276046753,1,6,4
rans0,4186143,2975561,0.14,4740,0.14,4860,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditHSlen,1,28.5158361707414,20.2694007328578,6,1,2
rans1,4186143,2850227,0.17,5168,0.16,6144,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditHSlen,1,23.4836297876694,16.9886767864227,4,2,3
gabac,4186143,2811720,1.44,103952,1.29,106424,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditHSlen,1,2.77237296104431,2.07865515420603,2,5,6
gzip,94759522,18429607,299.39,1796,1.51,1708,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.pairedTLenBit,1,0.301846161750001,11.6396310313647,5,6,1
bzip2,94759522,18475266,9.55,10512,5.36,6948,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.pairedTLenBit,1,9.46279815354272,3.28719900615179,6,3,5
xz,94759522,16342420,173.58,685724,2.09,67840,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.pairedTLenBit,1,0.520622896453122,7.45710345546594,4,5,3
rans0,94759522,16189769,1.65,3984,1.94,4256,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.pairedTLenBit,1,54.7695287068684,7.95864272363407,3,1,2
rans1,94759522,15352993,1.95,4072,2.21,5672,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.pairedTLenBit,1,46.3434473673502,6.62522855387553,2,2,4
gabac,94759522,14863071,48.71,1794304,22.58,1808752,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.pairedTLenBit,1,1.85526015944021,0.627747080408439,1,4,6
gzip,94610597,92717,0.94,1836,1.38,1732,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.TagMDZ,1,95.9869110837896,0.064073783763941,6,1,1
bzip2,94610597,862,1.16,9732,1.18,5740,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.TagMDZ,1,77.782496912726,0.00069666717012,2,2,5
