codec,uncompressed_size,compressed_size,compression_time_s,compression_max_RSS_kB,decompression_time_s,decompression_max_RSS_kB,filename,test_set,compression_speed_MiB/s,decompression_speed_MiB/s,compression_rank,compression_speed_rank,decompression_speed_rank
xz,388004,29784,0.47,71632,0.0,2528,20_MH0003_081203_clean_2.bam_filtered.pos.codec_stats,20,0.7872967009848737,inf,3,5,1
rans0,388004,73425,0.01,1844,0.01,2056,20_MH0003_081203_clean_2.bam_filtered.pos.codec_stats,20,37.00294494628906,7.002353668212891,6,1,2
rans1,388004,47890,0.01,2824,0.01,2912,20_MH0003_081203_clean_2.bam_filtered.pos.codec_stats,20,37.00294494628906,4.567146301269531,5,1,3
gabac,388004,27452,0.02,7680,0.02,7288,20_MH0003_081203_clean_2.bam_filtered.pos.codec_stats,20,18.50147247314453,1.3090133666992188,1,2,5
gzip,3863182,184898,1.64,1768,0.05,1748,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.gtfl.codec_stats,10,2.2464740567091037,3.5266494750976562,4,5,1
bzip2,3863182,159489,0.11,8872,0.08,5988,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.gtfl.codec_stats,10,33.49288593639027,1.901257038116455,2,3,5
xz,3863182,171812,2.23,103564,0.05,7048,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.gtfl.codec_stats,10,1.6521154497770985,3.2770538330078125,3,6,2
rans0,3863182,263284,0.05,2948,0.09,3428,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.gtfl.codec_stats,10,73.6843490600586,2.789857652452257,6,1,3
rans1,3863182,191963,0.07,2856,0.08,4740,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.gtfl.codec_stats,10,52.63167790004185,2.288377285003662,5,2,4
gabac,3863182,127258,0.25,98772,0.23,99508,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.gtfl.codec_stats,10,14.736869812011719,0.5276638528575067,1,4,7
gzip,209715200,70102798,77.82,1820,3.92,1684,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.pair.cropped.codec_stats,10,2.570033410434336,17.05490764306516,4,4,2
bzip2,209715200,65007344,32.51,10764,11.13,6952,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.pair.cropped.codec_stats,10,6.151953245155338,5.570155826647433,3,3,5
xz,209715200,54132876,196.45,691332,8.09,67744,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.pair.cropped.codec_stats,10,1.0180707559175364,6.381351485093238,1,6,4
rans0,209715200,147256545,5.98,4840,5.29,5112,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.pair.cropped.codec_stats,10,33.4448160535117,26.547218315542757,6,1,1
rans1,209715200,99054872,7.19,5828,8.08,6164,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.pair.cropped.codec_stats,10,27.816411682892905,11.691347443231262,5,2,3
gabac,209715200,61497153,161.7,2576072,46.1,2905728,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.pair.cropped.codec_stats,10,1.2368583797155226,1.272196428377561,2,5,6
gzip,62695651,8963684,240.49,1752,0.92,1604,02_NA12878_S1.unmapped.bam_filtered.rcomp.codec_stats,02,0.2486225294568166,9.291777403458305,5,6,1
bzip2,62695651,9239993,8.17,10660,2.99,6996,02_NA12878_S1.unmapped.bam_filtered.rcomp.codec_stats,02,7.318388263044042,2.9471384641717506,6,4,5
xz,62695651,7929756,116.24,621580,1.29,64716,02_NA12878_S1.unmapped.bam_filtered.rcomp.codec_stats,02,0.5143774269534569,5.862329172533612,4,5,2
rans0,62695651,7756784,1.23,3944,1.4,4392,02_NA12878_S1.unmapped.bam_filtered.rcomp.codec_stats,02,48.61075781225189,5.2838897705078125,3,1,3
rans1,62695651,7710150,1.24,3828,1.45,5548,02_NA12878_S1.unmapped.bam_filtered.rcomp.codec_stats,02,48.21873557183051,5.071015193544585,2,2,4
gabac,62695651,7444618,2.82,985140,3.97,991912,02_NA12878_S1.unmapped.bam_filtered.rcomp.codec_stats,02,21.202564577684335,1.7883478544220814,1,3,7
gzip,12777836,3011396,18.82,1740,0.21,1684,20_MH0002_081203_clear_1.bam_filtered.mpos.codec_stats,20,0.6474970251036755,13.675671532040552,4,6,1
bzip2,12777836,2421087,1.51,9732,0.62,6744,20_MH0002_081203_clear_1.bam_filtered.mpos.codec_stats,20,8.070128485067,3.7240782091694493,3,4,5
xz,12777836,2229096,13.55,181852,0.52,16388,20_MH0002_081203_clear_1.bam_filtered.mpos.codec_stats,20,0.8993279713986104,4.088137700007512,2,5,4
rans0,12777836,3348103,0.29,4052,0.33,4380,20_MH0002_081203_clear_1.bam_filtered.mpos.codec_stats,20,42.02032418086611,9.67575709025065,6,1,2
rans1,12777836,3166297,0.31,5020,0.42,5760,20_MH0002_081203_clear_1.bam_filtered.mpos.codec_stats,20,39.30933552403604,7.189562207176572,5,2,3
gabac,12777836,2051405,0.57,88168,0.64,91932,20_MH0002_081203_clear_1.bam_filtered.mpos.codec_stats,20,21.378761425352934,3.056831657886505,1,3,7
gzip,11473310,135641,0.97,1780,0.19,1548,05_9827_2#49.bam_filtered.mtfl.codec_stats,05,11.28020728986288,0.6808280944824219,5,5,2
bzip2,11473310,105553,0.18,8800,0.29,5136,05_9827_2#49.bam_filtered.mtfl.codec_stats,05,60.78778372870551,0.3471144314469963,3,1,4
xz,11473310,156292,1.94,170508,0.17,14288,05_9827_2#49.bam_filtered.mtfl.codec_stats,05,5.64010364493144,0.876774507410386,6,6,1
rans0,11473310,99428,0.19,2616,0.23,3292,05_9827_2#49.bam_filtered.mtfl.codec_stats,05,57.58842669035259,0.4122692605723505,2,2,3
rans1,11473310,98395,0.22,2588,0.29,4496,05_9827_2#49.bam_filtered.mtfl.codec_stats,05,49.73545941439542,0.32357511849238957,1,3,5
gabac,11473310,112651,0.34,185012,0.74,184376,05_9827_2#49.bam_filtered.mtfl.codec_stats,05,32.181767856373504,0.14517887218578443,4,4,7
gzip,19564,3834,0.01,1548,0.0,1516,05_9827_2#49.unmapped.bam_filtered.pos.codec_stats,05,1.8657684326171875,inf,4,2,1
bzip2,19564,3381,0.0,1780,0.0,1392,05_9827_2#49.unmapped.bam_filtered.pos.codec_stats,05,inf,inf,2,1,1
xz,19564,3264,0.03,69220,0.0,4172,05_9827_2#49.unmapped.bam_filtered.pos.codec_stats,05,0.6219228108723959,inf,1,3,1
rans0,19564,5668,0.0,1424,0.0,1392,05_9827_2#49.unmapped.bam_filtered.pos.codec_stats,05,inf,inf,6,1,1
rans1,19564,5448,0.0,2324,0.0,2480,05_9827_2#49.unmapped.bam_filtered.pos.codec_stats,05,inf,inf,5,1,1
gabac,19564,3785,0.04,5240,0.01,5364,05_9827_2#49.unmapped.bam_filtered.pos.codec_stats,05,0.4664421081542969,0.3609657287597656,3,4,2
gzip,50350,1198,0.0,1656,0.0,1520,05_9827_2#49.bam_filtered.nrcomp.codec_stats,05,inf,inf,3,1,1
bzip2,50350,1203,0.02,2144,0.0,1488,05_9827_2#49.bam_filtered.nrcomp.codec_stats,05,2.4008750915527344,inf,4,2,1
xz,50350,1504,0.03,69068,0.0,2208,05_9827_2#49.bam_filtered.nrcomp.codec_stats,05,1.6005833943684897,inf,5,3,1
rans0,50350,6924,0.0,1572,0.0,1340,05_9827_2#49.bam_filtered.nrcomp.codec_stats,05,inf,inf,6,1,1
rans1,50350,829,0.0,1512,0.0,2496,05_9827_2#49.bam_filtered.nrcomp.codec_stats,05,inf,inf,1,1,1
gabac,50350,924,0.03,6152,0.04,6120,05_9827_2#49.bam_filtered.nrcomp.codec_stats,05,1.6005833943684897,0.022029876708984375,2,3,2
gzip,25686666,10293538,12.63,1752,0.54,1620,05_9827_2#49.bam_filtered.indc.codec_stats,05,1.9395656087336233,18.179042251021773,4,4,1
bzip2,25686666,9153814,2.76,9876,1.51,6776,05_9827_2#49.bam_filtered.indc.codec_stats,05,8.875620883444082,5.7812962310993115,2,3,5
xz,25686666,8044480,24.58,296564,1.25,28952,05_9827_2#49.bam_filtered.indc.codec_stats,05,0.9966116207610116,6.137451171875,1,5,4
rans0,25686666,13127277,0.76,4772,0.8,4872,05_9827_2#49.bam_filtered.indc.codec_stats,05,32.23251794513903,15.64893364906311,6,1,2
rans1,25686666,10914049,1.05,5616,1.06,5948,05_9827_2#49.bam_filtered.indc.codec_stats,05,23.330203465053014,9.819290772923884,5,2,3
gabac,25686666,9859389,88.54,380532,2.29,367328,05_9827_2#49.bam_filtered.indc.codec_stats,05,0.27667397377801745,4.105958980243799,3,6,7
gzip,112695189,31997795,101.83,1692,1.99,1748,20_MH0003_081203_clean_2.bam_filtered.subtype.codec_stats,20,1.0554306916610836,15.334409684991117,6,5,1
bzip2,112695189,30440632,15.95,9896,6.83,6892,20_MH0003_081203_clean_2.bam_filtered.subtype.codec_stats,20,6.7382136258212,4.250431758942052,5,4,5
xz,112695189,29574984,198.69,691476,3.63,67828,20_MH0003_081203_clean_2.bam_filtered.subtype.codec_stats,20,0.5409155334030306,7.769945633312887,4,6,4
rans0,112695189,28245279,2.26,4152,2.66,4368,20_MH0003_081203_clean_2.bam_filtered.subtype.codec_stats,20,47.555091739755824,10.126615466928124,2,1,2
rans1,112695189,28101275,2.79,4124,2.89,5640,20_MH0003_081203_clean_2.bam_filtered.subtype.codec_stats,20,38.52132879277711,9.273171012376832,1,2,3
gabac,112695189,28538016,9.41,1936560,8.67,1996224,20_MH0003_081203_clean_2.bam_filtered.subtype.codec_stats,20,11.421307899239972,3.1390972203449397,3,3,6
gzip,209715200,78120594,114.26,1728,8.89,1704,02_NA12878_S1.bam_filtered.indc.cropped.codec_stats,02,1.750393838613688,8.380382911158627,4,4,1
bzip2,209715200,69951740,24.69,10740,17.64,7044,02_NA12878_S1.bam_filtered.indc.cropped.codec_stats,02,8.100445524503847,3.781812801923341,2,3,7
xz,209715200,60164996,246.99,691424,9.29,67764,02_NA12878_S1.bam_filtered.indc.cropped.codec_stats,02,0.8097493825660957,6.176298324207187,1,5,3
rans0,209715200,108834432,6.98,4708,12.4,5036,02_NA12878_S1.bam_filtered.indc.cropped.codec_stats,02,28.653295128939828,8.37037117250504,6,1,2
rans1,209715200,86792080,9.41,5572,14.04,6116,02_NA12878_S1.bam_filtered.indc.cropped.codec_stats,02,21.253985122210413,5.895397262355881,5,2,4
gabac,209715200,71789738,499.33,2615108,15.19,2843408,02_NA12878_S1.bam_filtered.indc.cropped.codec_stats,02,0.400536719203733,4.507177703234614,3,6,6
gzip,209715200,60703171,182.21,1884,4.01,1648,08_m131004-10.sorted.bam_filtered.indc.cropped.codec_stats,08,1.0976345974425112,14.436672096537832,6,5,1
bzip2,209715200,57729232,25.92,9940,14.06,6968,08_m131004-10.sorted.bam_filtered.indc.cropped.codec_stats,08,7.716049382716049,3.915710232166274,5,4,5
xz,209715200,54646852,349.56,691520,12.12,67756,08_m131004-10.sorted.bam_filtered.indc.cropped.codec_stats,08,0.5721478430026319,4.2999421802684425,3,6,4
rans0,209715200,57403770,4.49,4136,4.82,4808,08_m131004-10.sorted.bam_filtered.indc.cropped.codec_stats,08,44.54342984409799,11.357780314085394,4,1,2
rans1,209715200,53495591,6.79,5336,5.96,5856,08_m131004-10.sorted.bam_filtered.indc.cropped.codec_stats,08,29.455081001472752,8.559961606992172,2,2,3
gabac,209715200,53078727,18.61,3740856,16.64,3794672,08_m131004-10.sorted.bam_filtered.indc.cropped.codec_stats,08,10.746910263299302,3.0420564115047455,1,3,7
gzip,4189961,622772,16.72,1888,0.06,1680,20_MH0002_081203_clear_2.bam_filtered.rcomp.codec_stats,20,0.2389867339978378,9.898694356282553,5,5,1
bzip2,4189961,645938,0.6,9612,0.22,6472,20_MH0002_081203_clear_2.bam_filtered.rcomp.codec_stats,20,6.65976365407308,2.800065820867365,6,3,5
xz,4189961,564324,7.31,108264,0.08,7852,20_MH0002_081203_clear_2.bam_filtered.rcomp.codec_stats,20,0.5466290276940968,6.727266311645508,4,4,2
rans0,4189961,523966,0.09,3196,0.1,3716,20_MH0002_081203_clear_2.bam_filtered.rcomp.codec_stats,20,44.3984243604872,4.996929168701172,3,1,3
rans1,4189961,523882,0.09,3268,0.1,5136,20_MH0002_081203_clear_2.bam_filtered.rcomp.codec_stats,20,44.3984243604872,4.996128082275391,2,1,4
gabac,4189961,523755,0.13,71916,0.23,71916,20_MH0002_081203_clear_2.bam_filtered.rcomp.codec_stats,20,30.737370711106518,2.171703006910241,1,2,6
gzip,44003144,17333003,52.11,1740,0.93,1556,05_9827_2#49.bam_filtered.rftp.codec_stats,05,0.8053093124913794,17.77423633042202,5,5,1
bzip2,44003144,13571935,5.62,9888,2.87,6876,05_9827_2#49.bam_filtered.rftp.codec_stats,05,7.467022824541954,4.509827816527895,2,4,6
xz,44003144,13662816,54.59,457992,1.89,46216,05_9827_2#49.bam_filtered.rftp.codec_stats,05,0.7687244600462682,6.894114660838294,3,6,4
rans0,44003144,17360491,1.01,4284,1.05,4460,05_9827_2#49.bam_filtered.rftp.codec_stats,05,41.549176508837405,15.76786132085891,6,1,2
rans1,44003144,16205539,1.21,5288,1.6,5916,05_9827_2#49.bam_filtered.rftp.codec_stats,05,34.681544028037834,9.65925395488739,4,2,3
gabac,44003144,12651832,2.87,224448,2.76,268092,05_9827_2#49.bam_filtered.rftp.codec_stats,05,14.62183563551421,4.371640302132869,1,3,7
gzip,209715200,22095255,308.47,1760,10.81,1616,07_chr1_p.gtl_filtered.pos.cropped.codec_stats,07,0.6483612668979155,1.9492763374603863,4,5,3
bzip2,209715200,17633938,24.48,9860,11.92,6880,07_chr1_p.gtl_filtered.pos.cropped.codec_stats,07,8.169934640522875,1.4108249805117614,3,3,5
xz,209715200,15798388,326.31,691352,5.85,67696,07_chr1_p.gtl_filtered.pos.cropped.codec_stats,07,0.6129141000888726,2.5754729702941375,2,6,1
rans0,209715200,25264585,4.55,3732,13.69,4460,07_chr1_p.gtl_filtered.pos.cropped.codec_stats,07,43.956043956043956,1.7599843556729438,6,1,4
rans1,209715200,24084291,5.23,4760,9.54,5652,07_chr1_p.gtl_filtered.pos.cropped.codec_stats,07,38.24091778202676,2.4076068926157443,5,2,2
gabac,209715200,14015277,28.73,938968,27.92,952824,07_chr1_p.gtl_filtered.pos.cropped.codec_stats,07,6.9613644274277755,0.4787252762256174,1,4,6
gzip,4189961,599734,8.4,1688,0.06,1620,20_MH0002_081203_clear_2.bam_filtered.rtype.codec_stats,20,0.4756974038623628,9.532515207926433,6,5,1
bzip2,4189961,587166,0.42,9468,0.19,6560,20_MH0002_081203_clear_2.bam_filtered.rtype.codec_stats,20,9.513948077247257,2.947184914036801,5,3,4
xz,4189961,536404,6.67,105480,0.21,6412,20_MH0002_081203_clear_2.bam_filtered.rtype.codec_stats,20,0.5990791892719411,2.435974847702753,4,4,5
rans0,4189961,479357,0.07,3180,0.11,3764,20_MH0002_081203_clear_2.bam_filtered.rtype.codec_stats,20,57.08368846348353,4.1559132662686435,3,1,2
rans1,4189961,469980,0.07,3344,0.13,4976,20_MH0002_081203_clear_2.bam_filtered.rtype.codec_stats,20,57.08368846348353,3.447752732496995,2,1,3
gabac,4189961,464609,0.32,103860,0.3,103920,20_MH0002_081203_clear_2.bam_filtered.rtype.codec_stats,20,12.487056851387024,1.4769522349039714,1,2,7
gzip,4658302,3370324,0.61,1800,0.14,1616,05_9827_2#49.bam_filtered.gpair.codec_stats,05,7.282791763055521,22.958510262625555,6,3,1
bzip2,4658302,2845168,0.81,9828,0.39,6828,05_9827_2#49.bam_filtered.gpair.codec_stats,05,5.48457157464675,6.9573426857972755,2,4,5
xz,4658302,2900708,1.76,112208,0.38,8448,05_9827_2#49.bam_filtered.gpair.codec_stats,05,2.5241494178771973,7.279817681563528,4,6,4
rans0,4658302,3315668,0.16,4716,0.15,4796,05_9827_2#49.bam_filtered.gpair.codec_stats,05,27.76564359664917,21.080449422200523,5,1,2
rans1,4658302,2797875,0.17,5892,0.18,6136,05_9827_2#49.bam_filtered.gpair.codec_stats,05,26.1323704439051,14.823675155639648,1,2,3
gabac,4658302,2853705,0.93,116656,0.76,110848,05_9827_2#49.bam_filtered.gpair.codec_stats,05,4.776884919853621,3.580927848815918,3,5,7
gzip,6827616,3672062,1.11,1756,0.15,1616,20_MH0003_081203_clean_1.bam_filtered.mpair.codec_stats,20,5.866055875211148,23.346341451009117,5,4,1
bzip2,6827616,2963742,1.11,10376,0.51,6736,20_MH0003_081203_clean_1.bam_filtered.mpair.codec_stats,20,5.866055875211148,5.542048285989201,3,4,5
xz,6827616,3054420,6.28,129148,0.25,9400,20_MH0003_081203_clean_1.bam_filtered.mpair.codec_stats,20,1.036834716796875,11.651687622070312,4,5,4
rans0,6827616,3931207,0.2,4728,0.19,4792,20_MH0003_081203_clean_1.bam_filtered.mpair.codec_stats,20,32.556610107421875,19.732058675665606,6,1,2
rans1,6827616,2890602,0.24,4940,0.23,5848,20_MH0003_081203_clean_1.bam_filtered.mpair.codec_stats,20,27.130508422851562,11.985621245011039,2,2,3
gabac,6827616,2880936,0.98,50552,0.52,51860,20_MH0003_081203_clean_1.bam_filtered.mpair.codec_stats,20,6.644206144371811,5.283605135404146,1,3,6
gzip,209715200,65199038,138.05,1820,4.76,1560,07_chr2_g.gtl_filtered.indc.cropped.codec_stats,07,1.4487504527345163,13.062741175419143,4,5,1
bzip2,209715200,60482815,29.44,9808,14.46,6920,07_chr2_g.gtl_filtered.indc.cropped.codec_stats,07,6.7934782608695645,3.988997735093408,2,3,5
xz,209715200,52768904,369.02,691460,9.19,67820,07_chr2_g.gtl_filtered.indc.cropped.codec_stats,07,0.5419760446588261,5.475990038052996,1,6,4
rans0,209715200,77077228,6.12,4240,7.63,4796,07_chr2_g.gtl_filtered.indc.cropped.codec_stats,07,32.6797385620915,9.633888954572566,6,1,2
rans1,209715200,66089903,8.39,5412,9.17,5920,07_chr2_g.gtl_filtered.indc.cropped.codec_stats,07,23.837902264600714,6.873308949278122,5,2,3
gabac,209715200,62262715,135.74,1258656,39.49,1342844,07_chr2_g.gtl_filtered.indc.cropped.codec_stats,07,1.4734050390452333,1.5036300877493585,3,4,6
gzip,209715200,148698792,29.82,1764,5.23,1632,02_NA12878_S1.bam_filtered.mpair.cropped.codec_stats,02,6.70690811535882,27.114764591020105,6,4,1
bzip2,209715200,125690646,39.42,9944,24.48,6960,02_NA12878_S1.bam_filtered.mpair.cropped.codec_stats,02,5.073566717402334,4.896566213345995,2,5,6
xz,209715200,129362672,195.24,691412,13.9,67880,02_NA12878_S1.bam_filtered.mpair.cropped.codec_stats,02,1.0243802499487809,8.87552933727237,4,6,4
rans0,209715200,147973146,6.99,4736,7.79,5152,02_NA12878_S1.bam_filtered.mpair.cropped.codec_stats,02,28.61230329041488,18.115300238515047,5,2,2
rans1,209715200,125120645,6.95,5956,6.97,6240,02_NA12878_S1.bam_filtered.mpair.cropped.codec_stats,02,28.776978417266186,17.119705249452522,1,1,3
gabac,209715200,127652185,28.49,3740904,36.63,3868112,02_NA12878_S1.bam_filtered.mpair.cropped.codec_stats,02,7.020007020007021,3.3234673837739326,3,3,7
gzip,209715200,33549090,295.94,1764,9.04,1620,07_chr2_m.gtl_filtered.mpos.cropped.codec_stats,07,0.675812664729337,3.5392594548453276,4,5,1
bzip2,209715200,25758173,22.32,10508,13.24,6880,07_chr2_m.gtl_filtered.mpos.cropped.codec_stats,07,8.960573476702509,1.8553555912121544,3,3,5
xz,209715200,23774972,317.1,691344,11.65,67696,07_chr2_m.gtl_filtered.mpos.cropped.codec_stats,07,0.630715862503942,1.9462300574830673,2,6,4
rans0,209715200,36620612,4.56,3948,12.4,4608,07_chr2_m.gtl_filtered.mpos.cropped.codec_stats,07,43.85964912280702,2.816462670603106,6,1,3
rans1,209715200,34802147,5.54,4768,9.91,5708,07_chr2_m.gtl_filtered.mpos.cropped.codec_stats,07,36.101083032490976,3.349133577163958,5,2,2
gabac,209715200,21644225,25.05,938852,27.67,993316,07_chr2_m.gtl_filtered.mpos.cropped.codec_stats,07,7.984031936127744,0.7459899342615853,1,4,7
gzip,6298416,6175,0.13,1748,0.09,1584,09_sample-2-10_sorted.bam_filtered.gtfl.codec_stats,09,46.20490440955529,0.06543265448676215,6,3,1
bzip2,6298416,49,0.1,3412,0.09,2936,09_sample-2-10_sorted.bam_filtered.gtfl.codec_stats,09,60.066375732421875,0.0005192226833767361,2,1,5
xz,6298416,1052,0.78,125776,0.02,9172,09_sample-2-10_sorted.bam_filtered.gtfl.codec_stats,09,7.7008174015925475,0.05016326904296875,5,6,2
rans0,6298416,467,0.12,2492,0.14,3272,09_sample-2-10_sorted.bam_filtered.gtfl.codec_stats,09,50.05531311035156,0.0031811850411551336,3,2,3
rans1,6298416,481,0.15,2564,0.17,4480,09_sample-2-10_sorted.bam_filtered.gtfl.codec_stats,09,40.04425048828125,0.0026983373305376835,4,4,4
gabac,6298416,36,0.17,60124,0.14,71412,09_sample-2-10_sorted.bam_filtered.gtfl.codec_stats,09,35.33316219554228,0.00024523053850446425,1,5,6
gzip,106578120,1766459,13.82,1752,1.39,1624,02_NA12878_S1.bam_filtered.gtfl.codec_stats,02,7.354617636386634,1.2119615678306965,4,5,2
bzip2,106578120,1371651,1.68,9928,1.61,6728,02_NA12878_S1.bam_filtered.gtfl.codec_stats,02,60.50048555646624,0.8124896458217076,2,1,3
xz,106578120,2139804,27.41,691472,1.49,67784,02_NA12878_S1.bam_filtered.gtfl.codec_stats,02,3.70816547737553,1.3695812865391674,6,6,1
rans0,106578120,1857633,2.03,3720,2.36,4416,02_NA12878_S1.bam_filtered.gtfl.codec_stats,02,50.069367357075514,0.7506681700884286,5,3,4
rans1,106578120,1451315,2.21,3624,2.17,5532,02_NA12878_S1.bam_filtered.gtfl.codec_stats,02,45.991319337042206,0.6378257329562842,3,4,5
gabac,106578120,1220372,1.86,476976,2.86,477252,02_NA12878_S1.bam_filtered.gtfl.codec_stats,02,54.64559985745338,0.40693616533612875,1,2,7
gzip,31050466,10459807,13.45,1752,0.6,1620,09_sample-2-10_sorted.bam_filtered.indc.codec_stats,09,2.201638062204127,16.625415484110516,4,4,1
bzip2,31050466,9680852,4.89,9896,1.98,6752,09_sample-2-10_sorted.bam_filtered.indc.codec_stats,09,6.055630252892742,4.662818138045494,3,3,5
xz,31050466,7553004,28.19,342928,1.44,33004,09_sample-2-10_sorted.bam_filtered.indc.codec_stats,09,1.0504445525592587,5.002156893412272,1,5,4
rans0,31050466,15931632,0.89,4780,0.92,4604,09_sample-2-10_sorted.bam_filtered.indc.codec_stats,09,33.271945996230905,16.514769844386887,6,1,2
rans1,31050466,13757967,1.17,5556,1.08,6016,09_sample-2-10_sorted.bam_filtered.indc.codec_stats,09,25.309429005679924,12.148722012837727,5,2,3
gabac,31050466,8804201,68.29,425988,2.18,371040,09_sample-2-10_sorted.bam_filtered.indc.codec_stats,09,0.43362178849971456,3.851532279898267,2,6,6
gzip,26284994,3754488,94.44,1828,0.42,1624,07_ERP174310-unmapped.bam_filtered.rcomp.codec_stats,07,0.2654312122479075,8.525139944893974,5,6,1
bzip2,26284994,3858241,2.34,10556,1.36,6824,07_ERP174310-unmapped.bam_filtered.rcomp.codec_stats,07,10.71253148918478,2.7055186383864456,6,4,5
xz,26284994,3313072,55.31,301568,0.62,28912,07_ERP174310-unmapped.bam_filtered.rcomp.codec_stats,07,0.4532150367870617,5.09611560452369,4,5,3
rans0,26284994,3283440,0.52,3728,0.61,4220,07_ERP174310-unmapped.bam_filtered.rcomp.codec_stats,07,48.206391701331505,5.1333317991162914,3,1,2
rans1,26284994,3172352,0.76,3768,0.79,5544,07_ERP174310-unmapped.bam_filtered.rcomp.codec_stats,07,32.98332063775314,3.8296083860759493,2,2,4
gabac,26284994,3047032,1.19,415548,1.56,419460,07_ERP174310-unmapped.bam_filtered.rcomp.codec_stats,07,21.06497788629612,1.8627411279922876,1,3,6
gzip,101077722,28879087,88.35,1764,1.76,1748,20_MH0002_081203_clear_1.bam_filtered.subtype.codec_stats,20,1.091060865107538,15.648433837023648,6,5,1
bzip2,101077722,27436053,12.9,9856,6.26,6960,20_MH0002_081203_clear_1.bam_filtered.subtype.codec_stats,20,7.472498250562091,4.179721899306812,5,4,5
xz,101077722,26306020,165.21,691164,3.54,67832,20_MH0002_081203_clear_1.bam_filtered.subtype.codec_stats,20,0.5834709002617939,7.086829277081678,4,6,3
rans0,101077722,25441680,2.1,4068,2.36,4356,20_MH0002_081203_clear_1.bam_filtered.subtype.codec_stats,20,45.90248925345284,10.280964738231594,2,1,2
rans1,101077722,25313531,2.87,4112,3.45,5684,20_MH0002_081203_clear_1.bam_filtered.subtype.codec_stats,20,33.587187258624034,6.997351991957512,1,2,4
gabac,101077722,25639066,9.48,1844512,9.14,1902104,20_MH0002_081203_clear_1.bam_filtered.subtype.codec_stats,20,10.168272935891453,2.6751989869633177,3,3,7
gzip,32332020,7323352,40.51,1740,0.54,1752,20_MH0001_081026_clean_2.bam_filtered.mpos.codec_stats,20,0.7611507546663343,12.933505022967303,4,6,1
bzip2,32332020,5792372,4.45,9788,1.53,6732,20_MH0001_081026_clean_2.bam_filtered.mpos.codec_stats,20,6.929037544164764,3.610481312072355,3,4,5
xz,32332020,5347752,35.63,354196,1.18,34256,20_MH0001_081026_clean_2.bam_filtered.mpos.codec_stats,20,0.8654004230012124,4.32204553636454,2,5,4
rans0,32332020,8316571,0.77,4128,0.78,4336,20_MH0001_081026_clean_2.bam_filtered.mpos.codec_stats,20,40.04443775523792,10.168333542652618,6,1,2
rans1,32332020,7854297,1.03,5032,0.84,5780,20_MH0001_081026_clean_2.bam_filtered.mpos.codec_stats,20,29.93613307915845,8.91719205038888,5,2,3
gabac,32332020,4962597,1.48,167440,1.54,139892,20_MH0001_081026_clean_2.bam_filtered.mpos.codec_stats,20,20.833930453738652,3.0731826633601993,1,3,7
gzip,29739628,4098900,23.33,1752,0.45,1752,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.rftp.codec_stats,10,1.2156845007748038,8.686701456705729,4,5,1
bzip2,29739628,3239825,8.03,10256,1.32,6828,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.rftp.codec_stats,10,3.531994944343235,2.3407105243567266,3,4,6
xz,29739628,3006284,24.24,331268,0.83,32232,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.rftp.codec_stats,10,1.1700461799948916,3.4542359501482496,2,6,4
rans0,29739628,5949152,0.63,4088,0.66,4264,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.rftp.codec_stats,10,45.018919687422496,8.596293131510416,6,1,2
rans1,29739628,5713617,0.81,5032,0.87,5692,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.rftp.codec_stats,10,35.01471531243972,6.263137685841527,5,3,3
gabac,29739628,2660383,0.72,121416,1.17,124272,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.rftp.codec_stats,10,39.39155472649468,2.168494819575905,1,2,7
gzip,45893240,17158034,52.34,1756,0.95,1612,05_9827_2#49.bam_filtered.mpos.codec_stats,05,0.8362094819386313,17.224396153500205,5,6,1
bzip2,45893240,13392067,5.95,10384,2.54,6992,05_9827_2#49.bam_filtered.mpos.codec_stats,05,7.355832652885373,5.0282166698786215,2,4,5
xz,45893240,13545512,50.17,474372,2.49,47068,05_9827_2#49.bam_filtered.mpos.codec_stats,05,0.8723780004916876,5.187954577097452,3,5,4
rans0,45893240,17547758,1.15,4348,1.1,4628,05_9827_2#49.bam_filtered.mpos.codec_stats,05,38.05843850840693,15.213496468283912,6,1,2
rans1,45893240,16206190,1.66,5376,1.41,5932,05_9827_2#49.bam_filtered.mpos.codec_stats,05,26.365785713655406,10.961295865106244,4,2,3
